,EDGE_TYPE,EXTERNAL,GID_STS,HIDE,NEIGH_TYPE,NEIGH_WEB_CONN,NODE_TYPE,SHOW,SUSPICIOUS,TIMESTAMP,UID_STS,UUID,VERSION,WEB_CONN
1420,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1421,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1422,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1423,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1424,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1425,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1426,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1427,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1428,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1429,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1430,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1431,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1432,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1433,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1434,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1435,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1436,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1437,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1438,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1439,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1440,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1441,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1442,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1443,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1444,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1445,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1446,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1447,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1448,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1449,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1450,2,1,1,0,2,1,1,1,1,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e41cc5b-5e8c-11e7-92e1-080027d14c66,0,0
1451,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1452,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1453,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1454,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1455,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1456,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1457,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1458,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1459,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1460,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1461,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1462,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1463,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1464,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1465,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1466,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1467,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1468,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1469,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1470,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1471,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1472,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1473,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1474,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1475,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1476,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1477,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1478,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1479,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1480,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1481,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1482,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1483,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1484,2,1,1,0,2,1,1,1,1,1498934263264928680,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e8bbb21-5e8c-11e7-92e1-080027d14c66,0,0
1485,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1486,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1487,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1488,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1489,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1490,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1491,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1492,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1493,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1494,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1495,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1496,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1497,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1498,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1499,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1500,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1501,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1502,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1503,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1504,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1505,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1506,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1507,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1508,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1509,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1510,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1511,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1512,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1513,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1514,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1515,2,1,1,0,2,1,1,1,1,1498934263402064739,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5e9f616e-5e8c-11e7-92e1-080027d14c66,0,0
1516,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1517,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1518,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1519,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,1
1520,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1521,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1522,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1523,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,1
1524,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1525,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1526,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1527,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1528,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1529,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1530,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1531,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1532,2,1,1,0,2,1,1,1,1,1498934263655792495,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:5ec609c6-5e8c-11e7-92e2-080027d14c66,0,0
1533,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1534,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1535,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1536,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,1
1537,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1538,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1539,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1540,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,1
1541,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1542,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1543,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1544,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1545,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1546,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1547,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1548,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1549,2,1,1,0,2,1,1,1,1,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:7a90ebda-5e8c-11e7-92e3-080027d14c66,0,0
1550,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1551,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1552,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,1
1553,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1554,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1555,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1556,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,1
1557,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1558,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1559,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1560,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1561,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1562,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1563,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1564,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1565,2,1,1,0,2,1,1,1,1,1498934356724845861,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:964004f6-5e8c-11e7-92eb-080027d14c66,0,0
1566,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,0
1567,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,0
1568,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,0
1569,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,0
1570,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,0
1571,2,1,1,0,2,1,1,1,1,1498934405032867687,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b30a93ae-5e8c-11e7-92ee-080027d14c66,0,1
